PLOTID;QuadrantID;Landscape_type;Landscape_type_2;Plot_type;Plot_type_2;Landscape_Plot;BIN_Richness;RL_Richness;BIN_Coleoptera;BIN_Diptera;BIN_Hemiptera;BIN_Hymenoptera;BIN_Lepidoptera;BIN_Orthoptera;BIN_Rest;Visit;Date start;Date end;Day start;Day end;Day mean;Duration;Biomass;Biomass_per_day;Excluded;Average_temperature;Average_humidity;Long-Term Mean Annual Precipitation;Long-Term Mean Annual Average Near Surface Temperature;point_x;point_y;Elevation
6836_3_F;6836_3;Agricultural;b;forest;a;b_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;02.05.2019;15.05.2019;122;135;128,5;13;8,36;0,64;0;7,760083333;75,66984821;837,6666667;8,273611111;3698131,112;5448708,225;570
6836_3_F;6836_3;Agricultural;b;forest;a;b_a;203;3;7;128;11;37;11;0;7;5;15.05.2019;27.05.2019;135;147;141;12;20,03;1,669166667;0;12,39432372;79,90388141;837,6666667;8,273611111;3698131,112;5448708,225;570
6836_3_F;6836_3;Agricultural;b;forest;a;b_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;27.05.2019;13.06.2019;147;164;155,5;17;47,75;2,81;0;17,04492824;71,18847454;837,6666667;8,273611111;3698131,112;5448708,225;570
6836_3_F;6836_3;Agricultural;b;forest;a;b_a;332;4;16;194;6;63;37;5;3;7;13.06.2019;26.06.2019;164;177;170,5;13;60,5;4,65;0;19,8739375;74,47053869;837,6666667;8,273611111;3698131,112;5448708,225;570
6836_3_F;6836_3;Agricultural;b;forest;a;b_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;26.06.2019;12.07.2019;177;193;185;16;152,49;9,53;0;19,80734069;55,55229412;837,6666667;8,273611111;3698131,112;5448708,225;570
6836_3_F;6836_3;Agricultural;b;forest;a;b_a;524;13;20;328;13;87;54;11;3;9;12.07.2019;29.07.2019;193;210;201,5;17;95,63;5,63;0;20,06571528;70,31326157;837,6666667;8,273611111;3698131,112;5448708,225;570
6836_3_F;6836_3;Agricultural;b;forest;a;b_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;29.07.2019;12.08.2019;210;224;217;14;33,22;2,37;0;18,28787778;82,255;837,6666667;8,273611111;3698131,112;5448708,225;570
6836_3_G;6836_3;Agricultural;b;meadow;b;b_b;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;11.04.2019;02.05.2019;101;122;111,5;21;18,57;0,88;0;10,88826326;57,99849432;827,2;8,301111111;3697298,399;5447297,976;565
6836_3_G;6836_3;Agricultural;b;meadow;b;b_b;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;02.05.2019;15.05.2019;122;135;128,5;13;14,47;1,11;0;8,373247024;74,24828274;827,2;8,301111111;3697298,399;5447297,976;565
6836_3_G;6836_3;Agricultural;b;meadow;b;b_b;324;6;24;193;17;62;16;0;8;5;15.05.2019;27.05.2019;135;147;141;12;15,33;1,2775;0;12,71698077;79,6919391;827,2;8,301111111;3697298,399;5447297,976;565
6836_3_G;6836_3;Agricultural;b;meadow;b;b_b;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;27.05.2019;13.06.2019;147;164;155,5;17;52,54;3,09;0;17,62533565;71,8277963;827,2;8,301111111;3697298,399;5447297,976;565
6836_3_G;6836_3;Agricultural;b;meadow;b;b_b;351;10;21;188;5;87;32;8;7;7;13.06.2019;26.06.2019;164;177;170,5;13;61,6;4,74;0;20,38117857;74,20285417;827,2;8,301111111;3697298,399;5447297,976;565
6836_3_G;6836_3;Agricultural;b;meadow;b;b_b;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;26.06.2019;12.07.2019;177;193;185;16;90,61;5,66;0;20,52115686;58,23897304;827,2;8,301111111;3697298,399;5447297,976;565
6836_3_G;6836_3;Agricultural;b;meadow;b;b_b;436;8;30;219;19;96;43;9;8;9;12.07.2019;29.07.2019;193;210;201,5;17;79,56;4,68;0;20,85652546;71,10048611;827,2;8,301111111;3697298,399;5447297,976;565
6836_3_G;6836_3;Agricultural;b;meadow;b;b_b;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;29.07.2019;12.08.2019;210;224;217;14;15,95;1,14;0;19,15814167;81,46037778;827,2;8,301111111;3697298,399;5447297,976;565
6934_1_A;6934_1;Agricultural;b;arable field;c;b_c;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;834,1;8,583611111;3674883,356;5439011,242;523
6934_1_A;6934_1;Agricultural;b;arable field;c;b_c;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;02.05.2019;17.05.2019;122;137;129,5;15;15,21;1,01;2;NA;NA;834,1;8,583611111;3674883,356;5439011,242;523
6934_1_A;6934_1;Agricultural;b;arable field;c;b_c;178;1;11;122;4;29;8;0;1;5;17.05.2019;28.05.2019;137;148;142,5;11;32,35;2,940909091;2;NA;NA;834,1;8,583611111;3674883,356;5439011,242;523
6934_1_A;6934_1;Agricultural;b;arable field;c;b_c;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;28.05.2019;13.06.2019;148;164;156;16;61,72;3,86;2;NA;NA;834,1;8,583611111;3674883,356;5439011,242;523
6934_1_A;6934_1;Agricultural;b;arable field;c;b_c;333;6;17;181;9;87;28;7;2;7;13.06.2019;28.06.2019;164;179;171,5;15;76,6;5,11;2;NA;NA;834,1;8,583611111;3674883,356;5439011,242;523
6934_1_A;6934_1;Agricultural;b;arable field;c;b_c;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;28.06.2019;15.07.2019;179;196;187,5;17;96,94;5,7;2;NA;NA;834,1;8,583611111;3674883,356;5439011,242;523
6934_1_A;6934_1;Agricultural;b;arable field;c;b_c;361;6;30;182;14;76;36;10;4;9;15.07.2019;31.07.2019;196;212;204;16;86,9;5,43;2;NA;NA;834,1;8,583611111;3674883,356;5439011,242;523
6934_1_A;6934_1;Agricultural;b;arable field;c;b_c;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;31.07.2019;13.08.2019;212;225;218,5;13;59,66;4,59;2;NA;NA;834,1;8,583611111;3674883,356;5439011,242;523
6934_1_F;6934_1;Agricultural;b;forest;a;b_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;25.04.2019;02.05.2019;115;122;118,5;7;16,21;2,32;0;9,891255208;74,9224375;690,7333333;9,151111111;3673024,608;5437401,296;506
6934_1_F;6934_1;Agricultural;b;forest;a;b_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;02.05.2019;17.05.2019;122;137;129,5;15;27,43;1,83;0;8,428229167;75,2536276;690,7333333;9,151111111;3673024,608;5437401,296;506
6934_1_F;6934_1;Agricultural;b;forest;a;b_a;339;6;15;228;8;59;24;0;3;5;17.05.2019;28.05.2019;137;148;142,5;11;31,06;2,823636364;0;13,80749306;78,93296528;690,7333333;9,151111111;3673024,608;5437401,296;506
6934_1_F;6934_1;Agricultural;b;forest;a;b_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;28.05.2019;13.06.2019;148;164;156;16;59,86;3,74;0;17,60738235;69,33496078;690,7333333;9,151111111;3673024,608;5437401,296;506
6934_1_F;6934_1;Agricultural;b;forest;a;b_a;297;13;15;158;9;57;48;3;4;7;13.06.2019;28.06.2019;164;179;171,5;15;97,7;6,51;0;20,91847135;69,84305469;690,7333333;9,151111111;3673024,608;5437401,296;506
6934_1_F;6934_1;Agricultural;b;forest;a;b_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;28.06.2019;15.07.2019;179;196;187,5;17;97;5,71;0;18,99783333;61,16976157;690,7333333;9,151111111;3673024,608;5437401,296;506
6934_1_F;6934_1;Agricultural;b;forest;a;b_a;447;23;17;257;20;67;66;6;6;9;15.07.2019;31.07.2019;196;212;204;16;70,98;4,44;0;21,65802451;66,59542892;690,7333333;9,151111111;3673024,608;5437401,296;506
6934_1_F;6934_1;Agricultural;b;forest;a;b_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;31.07.2019;13.08.2019;212;225;218,5;13;24,01;1,85;0;18,41329464;81,42510417;690,7333333;9,151111111;3673024,608;5437401,296;506
6934_1_G;6934_1;Agricultural;b;meadow;b;b_b;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;794,6666667;8,728055556;3673616,426;5438781,068;465
6934_1_G;6934_1;Agricultural;b;meadow;b;b_b;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;02.05.2019;17.05.2019;122;137;129,5;15;17,84;1,19;0;8,835416667;76,16659896;794,6666667;8,728055556;3673616,426;5438781,068;465
6934_1_G;6934_1;Agricultural;b;meadow;b;b_b;382;19;33;202;10;88;38;1;7;5;17.05.2019;28.05.2019;137;148;142,5;11;60,98;5,543636364;0;14,16662847;79,25034028;794,6666667;8,728055556;3673616,426;5438781,068;465
6934_1_G;6934_1;Agricultural;b;meadow;b;b_b;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;28.05.2019;13.06.2019;148;164;156;16;60,09;3,76;0;17,93314706;71,67053676;794,6666667;8,728055556;3673616,426;5438781,068;465
6934_1_G;6934_1;Agricultural;b;meadow;b;b_b;455;20;41;211;22;85;79;7;6;7;13.06.2019;28.06.2019;164;179;171,5;15;100,5;6,7;0;21,40416146;72,38688542;794,6666667;8,728055556;3673616,426;5438781,068;465
6934_1_G;6934_1;Agricultural;b;meadow;b;b_b;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;28.06.2019;15.07.2019;179;196;187,5;17;72,01;4,24;0;18,65402546;65,53025926;794,6666667;8,728055556;3673616,426;5438781,068;465
6934_1_G;6934_1;Agricultural;b;meadow;b;b_b;561;31;45;268;18;124;88;5;5;9;15.07.2019;31.07.2019;196;212;204;16;56,38;3,52;0;21,46935049;69,27352206;794,6666667;8,728055556;3673616,426;5438781,068;465
6934_1_G;6934_1;Agricultural;b;meadow;b;b_b;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;31.07.2019;13.08.2019;212;225;218,5;13;27,01;2,08;0;18,67046131;81,35159524;794,6666667;8,728055556;3673616,426;5438781,068;465
6938_4_A;6938_4;Urban;c;arable field;c;c_c;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;18.04.2019;04.05.2019;108;124;116;16;78,24;4,89;0;11,74844853;60,57977206;653,9666667;9,454444444;3727708,668;5438832,559;343
6938_4_A;6938_4;Urban;c;arable field;c;c_c;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;04.05.2019;18.05.2019;124;138;131;14;10,26;0,732857143;0;9,259047222;69,38262222;653,9666667;9,454444444;3727708,668;5438832,559;343
6938_4_A;6938_4;Urban;c;arable field;c;c_c;495;13;13;314;17;111;31;1;5;5;18.05.2019;05.06.2019;138;156;147;18;34,6;1,922222222;0;16,23294298;69,82866228;653,9666667;9,454444444;3727708,668;5438832,559;343
6938_4_A;6938_4;Urban;c;arable field;c;c_c;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;05.06.2019;20.06.2019;156;171;163,5;15;64,91;4,33;0;20,19769531;65,52920833;653,9666667;9,454444444;3727708,668;5438832,559;343
6938_4_A;6938_4;Urban;c;arable field;c;c_c;345;8;9;210;13;72;28;3;6;7;20.06.2019;07.07.2019;171;188;179,5;17;90,6;5,33;0;21,64443287;63,68846528;653,9666667;9,454444444;3727708,668;5438832,559;343
6938_4_A;6938_4;Urban;c;arable field;c;c_c;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;07.07.2019;22.07.2019;188;203;195,5;15;NA;NA;1;18,70160417;64,83207031;653,9666667;9,454444444;3727708,668;5438832,559;343
6938_4_A;6938_4;Urban;c;arable field;c;c_c;365;6;15;201;15;85;28;4;8;9;22.07.2019;01.08.2019;203;213;208;10;33,57;3,36;0;23,35194697;64,07809848;653,9666667;9,454444444;3727708,668;5438832,559;343
6938_4_A;6938_4;Urban;c;arable field;c;c_c;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;01.08.2019;14.08.2019;213;226;219,5;13;23,54;1,81;0;19,67517857;72,79506845;653,9666667;9,454444444;3727708,668;5438832,559;343
6938_4_G;6938_4;Urban;c;meadow;b;c_b;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;18.04.2019;04.05.2019;108;124;116;16;17,41;1,09;0;13,06125245;61,9012402;680,3;9,281666667;3727315,527;5438832,011;363
6938_4_G;6938_4;Urban;c;meadow;b;c_b;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;04.05.2019;18.05.2019;124;138;131;14;5,46;0,39;0;9,531727778;74,31159444;680,3;9,281666667;3727315,527;5438832,011;363
6938_4_G;6938_4;Urban;c;meadow;b;c_b;366;11;27;201;22;78;28;0;5;5;18.05.2019;05.06.2019;138;156;147;18;59,19;3,288333333;0;16,99286623;73,14829825;680,3;9,281666667;3727315,527;5438832,011;363
6938_4_G;6938_4;Urban;c;meadow;b;c_b;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;05.06.2019;20.06.2019;156;171;163,5;15;65,58;4,37;0;20,78117188;67,58009115;680,3;9,281666667;3727315,527;5438832,011;363
6938_4_G;6938_4;Urban;c;meadow;b;c_b;433;16;23;230;11;110;50;4;2;7;20.06.2019;07.07.2019;171;188;179,5;17;133;7,82;0;22,40464352;64,11721296;680,3;9,281666667;3727315,527;5438832,011;363
6938_4_G;6938_4;Urban;c;meadow;b;c_b;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;07.07.2019;22.07.2019;188;203;195,5;15;NA;NA;1;19,14114323;68,13242708;680,3;9,281666667;3727315,527;5438832,011;363
6938_4_G;6938_4;Urban;c;meadow;b;c_b;363;13;15;188;10;87;41;7;8;9;22.07.2019;01.08.2019;203;213;208;10;21,53;2,15;0;23,76252652;65,75145455;680,3;9,281666667;3727315,527;5438832,011;363
6938_4_G;6938_4;Urban;c;meadow;b;c_b;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;01.08.2019;14.08.2019;213;226;219,5;13;25,45;1,96;0;19,90069048;75,99649107;680,3;9,281666667;3727315,527;5438832,011;363
6938_4_U;6938_4;Urban;c;settlement;d;c_d;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;18.04.2019;04.05.2019;108;124;116;16;30,79;1,92;0;12,97375;56,11533824;699,9666667;9,3825;3726630;5434285,509;365
6938_4_U;6938_4;Urban;c;settlement;d;c_d;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;04.05.2019;18.05.2019;124;138;131;14;18,15;1,296428571;0;9,625175;66,94607222;699,9666667;9,3825;3726630;5434285,509;365
6938_4_U;6938_4;Urban;c;settlement;d;c_d;493;14;26;313;22;88;31;3;8;5;18.05.2019;05.06.2019;138;156;147;18;25,92;1,44;0;16,89039912;66,76032018;699,9666667;9,3825;3726630;5434285,509;365
6938_4_U;6938_4;Urban;c;settlement;d;c_d;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;05.06.2019;20.06.2019;156;171;163,5;15;45,37;3,02;0;20,59795313;62,14911719;699,9666667;9,3825;3726630;5434285,509;365
6938_4_U;6938_4;Urban;c;settlement;d;c_d;387;13;13;243;22;60;33;2;8;7;20.06.2019;07.07.2019;171;188;179,5;17;92;5,41;0;22,38017361;58,14312037;699,9666667;9,3825;3726630;5434285,509;365
6938_4_U;6938_4;Urban;c;settlement;d;c_d;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;07.07.2019;22.07.2019;188;203;195,5;15;NA;NA;1;19,29211719;61,52224219;699,9666667;9,3825;3726630;5434285,509;365
6938_4_U;6938_4;Urban;c;settlement;d;c_d;454;14;15;250;19;109;41;2;8;9;22.07.2019;01.08.2019;203;213;208;10;44,06;4,41;0;23,56270833;61,61468939;699,9666667;9,3825;3726630;5434285,509;365
6938_4_U;6938_4;Urban;c;settlement;d;c_d;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;01.08.2019;14.08.2019;213;226;219,5;13;30,23;2,33;0;19,59612798;72,09208631;699,9666667;9,3825;3726630;5434285,509;365
6945_2_F;6945_2;Semi-natural;a;forest;a;a_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;1401,833333;4,966944444;3814480,953;5447639,866;1122
6945_2_F;6945_2;Semi-natural;a;forest;a;a_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;02.05.2019;17.05.2019;122;137;129,5;15;0,66;0,044;0;4,142611979;84,95118229;1401,833333;4,966944444;3814480,953;5447639,866;1122
6945_2_F;6945_2;Semi-natural;a;forest;a;a_a;164;2;7;119;3;24;7;1;3;5;17.05.2019;31.05.2019;137;151;144;14;15,77;1,126428571;0;9,841769444;84,37181667;1401,833333;4,966944444;3814480,953;5447639,866;1122
6945_2_F;6945_2;Semi-natural;a;forest;a;a_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;31.05.2019;13.06.2019;151;164;157,5;13;63,44;4,88;0;16,4461131;69,80111905;1401,833333;4,966944444;3814480,953;5447639,866;1122
6945_2_F;6945_2;Semi-natural;a;forest;a;a_a;356;4;24;202;13;83;29;1;3;7;13.06.2019;27.06.2019;164;178;171;14;65,4;4,67;0;17,71296944;74,58922778;1401,833333;4,966944444;3814480,953;5447639,866;1122
6945_2_F;6945_2;Semi-natural;a;forest;a;a_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;27.06.2019;14.07.2019;178;195;186,5;17;55,12;3,24;0;15,44300463;64,10858102;1401,833333;4,966944444;3814480,953;5447639,866;1122
6945_2_F;6945_2;Semi-natural;a;forest;a;a_a;457;10;12;259;25;107;35;6;7;9;14.07.2019;31.07.2019;195;212;203,5;17;54,06;3,18;0;17,32421528;74,11503935;1401,833333;4,966944444;3814480,953;5447639,866;1122
6945_2_F;6945_2;Semi-natural;a;forest;a;a_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;31.07.2019;15.08.2019;212;227;219,5;15;19,48;1,3;0;14,47847396;87,29257813;1401,833333;4,966944444;3814480,953;5447639,866;1122
6945_2_G;6945_2;Semi-natural;a;meadow;b;a_b;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;1153,3;7,490277778;3812201,268;5444177,255;656
6945_2_G;6945_2;Semi-natural;a;meadow;b;a_b;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;02.05.2019;17.05.2019;122;137;129,5;15;24,25;1,616666667;0;6,878984375;81,37666927;1153,3;7,490277778;3812201,268;5444177,255;656
6945_2_G;6945_2;Semi-natural;a;meadow;b;a_b;264;4;12;202;4;27;9;1;6;5;17.05.2019;31.05.2019;137;151;144;14;56,32;4,022857143;0;12,10936667;84,11054722;1153,3;7,490277778;3812201,268;5444177,255;656
6945_2_G;6945_2;Semi-natural;a;meadow;b;a_b;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;31.05.2019;13.06.2019;151;164;157,5;13;90,3;6,95;0;18,0233869;73,7031875;1153,3;7,490277778;3812201,268;5444177,255;656
6945_2_G;6945_2;Semi-natural;a;meadow;b;a_b;490;13;22;319;15;69;37;5;14;7;13.06.2019;27.06.2019;164;178;171;14;84,5;6,04;0;19,6897;76,19643889;1153,3;7,490277778;3812201,268;5444177,255;656
6945_2_G;6945_2;Semi-natural;a;meadow;b;a_b;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;27.06.2019;14.07.2019;178;195;186,5;17;49,07;2,89;0;17,46361806;65,56221528;1153,3;7,490277778;3812201,268;5444177,255;656
6945_2_G;6945_2;Semi-natural;a;meadow;b;a_b;569;8;22;324;19;140;29;8;15;9;14.07.2019;31.07.2019;195;212;203,5;17;34,63;2,04;0;18,84637037;77,40814583;1153,3;7,490277778;3812201,268;5444177,255;656
6945_2_G;6945_2;Semi-natural;a;meadow;b;a_b;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;31.07.2019;15.08.2019;212;227;219,5;15;21,61;1,44;0;16,51472396;86,71361458;1153,3;7,490277778;3812201,268;5444177,255;656
6945_2_N;6945_2;Semi-natural;a;forest;a;a_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;1349,033333;6,330277778;3815491,005;5444842,071;932
6945_2_N;6945_2;Semi-natural;a;forest;a;a_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;02.05.2019;17.05.2019;122;137;129,5;15;2,48;0,165333333;0;6,018955729;80,77626042;1349,033333;6,330277778;3815491,005;5444842,071;932
6945_2_N;6945_2;Semi-natural;a;forest;a;a_a;299;5;23;201;6;47;9;0;10;5;17.05.2019;31.05.2019;137;151;144;14;16,53;1,180714286;0;11,758775;80,16711111;1349,033333;6,330277778;3815491,005;5444842,071;932
6945_2_N;6945_2;Semi-natural;a;forest;a;a_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;31.05.2019;13.06.2019;151;164;157,5;13;40,02;3,08;0;18,84920536;62,59760714;1349,033333;6,330277778;3815491,005;5444842,071;932
6945_2_N;6945_2;Semi-natural;a;forest;a;a_a;493;11;44;296;13;99;25;4;5;7;13.06.2019;27.06.2019;164;178;171;14;50,4;3,6;0;20,31385;67,13487778;1349,033333;6,330277778;3815491,005;5444842,071;932
6945_2_N;6945_2;Semi-natural;a;forest;a;a_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;27.06.2019;14.07.2019;178;195;186,5;17;26,65;1,57;0;17,73131019;58,51506713;1349,033333;6,330277778;3815491,005;5444842,071;932
6945_2_N;6945_2;Semi-natural;a;forest;a;a_a;515;11;16;351;17;93;22;2;8;9;14.07.2019;31.07.2019;195;212;203,5;17;44,04;2,59;0;19,60336806;68,78563194;1349,033333;6,330277778;3815491,005;5444842,071;932
6945_2_N;6945_2;Semi-natural;a;forest;a;a_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;31.07.2019;15.08.2019;212;227;219,5;15;28,23;1,88;0;16,66177604;81,00379167;1349,033333;6,330277778;3815491,005;5444842,071;932
7036_4_A;7036_4;Semi-natural;a;arable field;c;a_c;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;10.04.2019;02.05.2019;100;122;111;22;39,52;1,8;0;12,20506522;62,0284529;758,5;8,981944444;3705997,369;5426857,545;462
7036_4_A;7036_4;Semi-natural;a;arable field;c;a_c;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;02.05.2019;15.05.2019;122;135;128,5;13;9,28;0,71;0;8,259443452;75,13258036;758,5;8,981944444;3705997,369;5426857,545;462
7036_4_A;7036_4;Semi-natural;a;arable field;c;a_c;272;5;21;183;9;41;10;2;4;5;15.05.2019;28.05.2019;135;148;141,5;13;33,02;2,54;0;12,66125298;78,97068452;758,5;8,981944444;3705997,369;5426857,545;462
7036_4_A;7036_4;Semi-natural;a;arable field;c;a_c;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;28.05.2019;12.06.2019;148;163;155,5;15;46,28;3,09;0;17,39040625;71,73116927;758,5;8,981944444;3705997,369;5426857,545;462
7036_4_A;7036_4;Semi-natural;a;arable field;c;a_c;264;5;8;176;11;39;14;4;6;7;12.06.2019;26.06.2019;163;177;170;14;90,8;6,49;0;20,97731944;80,34623611;758,5;8,981944444;3705997,369;5426857,545;462
7036_4_A;7036_4;Semi-natural;a;arable field;c;a_c;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;26.06.2019;12.07.2019;177;193;185;16;107,41;6,71;0;20,75745833;74,53033824;758,5;8,981944444;3705997,369;5426857,545;462
7036_4_A;7036_4;Semi-natural;a;arable field;c;a_c;338;11;16;213;18;47;28;7;3;9;12.07.2019;29.07.2019;193;210;201,5;17;78,79;4,63;0;21,8110162;77,82746991;758,5;8,981944444;3705997,369;5426857,545;462
7036_4_A;7036_4;Semi-natural;a;arable field;c;a_c;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;29.07.2019;12.08.2019;210;224;217;14;44,4;3,17;0;20,25983333;86,02970833;758,5;8,981944444;3705997,369;5426857,545;462
7036_4_F;7036_4;Semi-natural;a;forest;a;a_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;10.04.2019;02.05.2019;100;122;111;22;20,15;0,92;0;11,25018116;56,3266721;773,6;8,923611111;3704080,38;5426614,302;511
7036_4_F;7036_4;Semi-natural;a;forest;a;a_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;02.05.2019;15.05.2019;122;135;128,5;13;6,6;0,51;0;8,267107143;74,7942619;773,6;8,923611111;3704080,38;5426614,302;511
7036_4_F;7036_4;Semi-natural;a;forest;a;a_a;271;3;15;159;7;76;10;0;3;5;15.05.2019;28.05.2019;135;148;141,5;13;13,89;1,068461538;0;12,89570536;78,41530655;773,6;8,923611111;3704080,38;5426614,302;511
7036_4_F;7036_4;Semi-natural;a;forest;a;a_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;28.05.2019;12.06.2019;148;163;155,5;15;41,2;2,75;0;17,89857292;69,05497396;773,6;8,923611111;3704080,38;5426614,302;511
7036_4_F;7036_4;Semi-natural;a;forest;a;a_a;478;14;22;273;17;103;48;3;6;7;12.06.2019;26.06.2019;163;177;170;14;86,7;6,19;0;20,79819444;72,40234444;773,6;8,923611111;3704080,38;5426614,302;511
7036_4_F;7036_4;Semi-natural;a;forest;a;a_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;26.06.2019;12.07.2019;177;193;185;16;92,73;5,8;0;20,19168382;59,19560294;773,6;8,923611111;3704080,38;5426614,302;511
7036_4_F;7036_4;Semi-natural;a;forest;a;a_a;481;14;23;293;13;101;35;5;5;9;12.07.2019;29.07.2019;193;210;201,5;17;85,89;5,05;0;20,95975926;68,12917593;773,6;8,923611111;3704080,38;5426614,302;511
7036_4_F;7036_4;Semi-natural;a;forest;a;a_a;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;29.07.2019;12.08.2019;210;224;217;14;31,72;2,27;0;18,92263611;81,08269444;773,6;8,923611111;3704080,38;5426614,302;511
7036_4_G;7036_4;Semi-natural;a;meadow;b;a_b;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;10.04.2019;02.05.2019;100;122;111;22;23,48;1,07;0;10,39448007;60,07977717;758,3666667;8,984166667;3701667,25;5423968,876;464
7036_4_G;7036_4;Semi-natural;a;meadow;b;a_b;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;02.05.2019;15.05.2019;122;135;128,5;13;14,78;1,14;0;8,024193452;74,02905655;758,3666667;8,984166667;3701667,25;5423968,876;464
7036_4_G;7036_4;Semi-natural;a;meadow;b;a_b;364;7;22;212;9;76;36;0;6;5;15.05.2019;28.05.2019;135;148;141,5;13;26,3;2,023076923;0;12,58916369;78,74304464;758,3666667;8,984166667;3701667,25;5423968,876;464
7036_4_G;7036_4;Semi-natural;a;meadow;b;a_b;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;28.05.2019;12.06.2019;148;163;155,5;15;24,74;1,65;0;17,33005469;71,47173698;758,3666667;8,984166667;3701667,25;5423968,876;464
7036_4_G;7036_4;Semi-natural;a;meadow;b;a_b;531;11;26;261;29;125;58;10;11;7;12.06.2019;26.06.2019;163;177;170;14;33,8;2,41;0;20,06977222;74,86485833;758,3666667;8,984166667;3701667,25;5423968,876;464
7036_4_G;7036_4;Semi-natural;a;meadow;b;a_b;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;26.06.2019;12.07.2019;177;193;185;16;29,24;1,83;0;19,60604657;61,87579167;758,3666667;8,984166667;3701667,25;5423968,876;464
7036_4_G;7036_4;Semi-natural;a;meadow;b;a_b;321;4;22;173;15;63;31;5;8;9;12.07.2019;29.07.2019;193;210;201,5;17;31,36;1,84;0;20,21277546;71,61686343;758,3666667;8,984166667;3701667,25;5423968,876;464
